source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences,Cancer
GO:BP,GO:0032508,DNA duplex unwinding,0.001244133031407521,True,"""The process in which interchain hydrogen bonds between two strands of DNA are broken or 'melted', generating a region of unpaired single strands."" [GOC:isa_complete, GOC:mah]",38,182,9,11081,0.04945054945054945,0.23684210526315788,query_1,['GO:0032392'],"['CDC45', 'ANXA1', 'MCM2', 'MCM7', 'RECQL5', 'TOP2A', 'GINS4', 'SUPV3L1', 'GINS2']","[['IDA'], ['IBA'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IBA'], ['IMP'], ['IDA'], ['IMP'], ['IDA']]",LUAD
GO:BP,GO:0071103,DNA conformation change,0.001471037778039367,True,"""A cellular process that results in a change in the spatial configuration of a DNA molecule. A conformation change can bend DNA, or alter the, twist, writhe, or linking number of a DNA molecule."" [GOC:mah]",49,182,10,11081,0.054945054945054944,0.20408163265306123,query_1,['GO:0051276'],"['CDC45', 'ANXA1', 'MCM2', 'MCM7', 'RECQL5', 'HMGB3', 'TOP2A', 'GINS4', 'SUPV3L1', 'GINS2']","[['IDA'], ['IBA'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IBA'], ['ISS'], ['IDA', 'IMP'], ['IDA'], ['IMP'], ['IDA']]",LUAD
CORUM,CORUM:2797,PCNA-CHL12-RFC2-5 complex,0.00164525301551903,True,PCNA-CHL12-RFC2-5 complex,6,2044,6,11081,0.0029354207436399216,1.0,query_1,['CORUM:0000000'],"['PCNA', 'RFC3', 'RFC5', 'RFC2', 'CHTF18', 'RFC4']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
CORUM,CORUM:2203,BRD4-RFC complex,0.00164525301551903,True,BRD4-RFC complex,6,2044,6,11081,0.0029354207436399216,1.0,query_1,['CORUM:0000000'],"['RFC1', 'BRD4', 'RFC3', 'RFC5', 'RFC2', 'RFC4']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
GO:BP,GO:0006268,DNA unwinding involved in DNA replication,0.0016884643333326549,True,"""The process in which interchain hydrogen bonds between two strands of DNA are broken or 'melted', generating unpaired template strands for DNA replication."" [ISBN:071673706X, ISBN:0815316194]",20,554,10,11081,0.018050541516245487,0.5,query_1,"['GO:0006261', 'GO:0032508']","['CDC45', 'MCM2', 'MCM7', 'RECQL5', 'GINS4', 'GINS2', 'MCM5', 'MCM6', 'MCM3', 'MCM4']","[['IDA'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IBA'], ['IDA'], ['IDA'], ['IDA'], ['IDA', 'IBA'], ['IDA'], ['IDA', 'IBA']]",LUAD
REAC,REAC:R-HSA-69109,Leading Strand Synthesis,0.0017406334196005352,True,Leading Strand Synthesis,14,3592,13,11081,0.003619153674832962,0.9285714285714286,query_1,['REAC:R-HSA-69190'],"['PRIM1', 'POLA1', 'RFC1', 'PCNA', 'RFC3', 'RFC5', 'RFC2', 'PRIM2', 'RFC4', 'POLD1', 'POLD2', 'POLA2', 'POLD3']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LUAD
REAC,REAC:R-HSA-69091,Polymerase switching,0.0017406334196005352,True,Polymerase switching,14,3592,13,11081,0.003619153674832962,0.9285714285714286,query_1,"['REAC:R-HSA-69109', 'REAC:R-HSA-69186']","['PRIM1', 'POLA1', 'RFC1', 'PCNA', 'RFC3', 'RFC5', 'RFC2', 'PRIM2', 'RFC4', 'POLD1', 'POLD2', 'POLA2', 'POLD3']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LUAD
WP,WP:WP466,DNA replication,0.0018810425375277286,True,DNA replication,33,779,12,11081,0.01540436456996149,0.36363636363636365,query_1,['WP:000000'],"['CDC45', 'MCM2', 'MCM7', 'MCM5', 'GMNN', 'PRIM1', 'MCM6', 'MCM3', 'POLE2', 'POLA1', 'RFC1', 'PCNA']","[['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP']]",LUAD
CORUM,CORUM:274,9-1-1-RAD17-RFC complex,0.00203221794459232,True,9-1-1-RAD17-RFC complex,8,2044,7,11081,0.003424657534246575,0.875,query_1,['CORUM:0000000'],"['RAD1', 'RFC3', 'RAD9A', 'RFC5', 'RAD17', 'RFC2', 'RFC4']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
CORUM,CORUM:268,9-1-1-RAD17-RFC complex,0.00203221794459232,True,9-1-1-RAD17-RFC complex,8,2044,7,11081,0.003424657534246575,0.875,query_1,['CORUM:0000000'],"['RAD1', 'RFC3', 'RAD9A', 'RFC5', 'RAD17', 'RFC2', 'RFC4']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
CORUM,CORUM:159,Condensin I-PARP-1-XRCC1 complex,0.0020908446758847576,True,Condensin I-PARP-1-XRCC1 complex,7,127,3,11081,0.023622047244094488,0.42857142857142855,query_1,['CORUM:0000000'],"['SMC2', 'NCAPD2', 'NCAPH']","[['CORUM'], ['CORUM'], ['CORUM']]",LUAD
REAC,REAC:R-HSA-453279,Mitotic G1 phase and G1/S transition,0.0023434195265077023,True,Mitotic G1 phase and G1/S transition,124,706,25,11081,0.03541076487252125,0.20161290322580644,query_1,['REAC:R-HSA-69278'],"['CDC45', 'MCM2', 'DHFR', 'MCM7', 'TYMS', 'PTK6', 'CDK1', 'TOP2A', 'CCNB1', 'TK1', 'PPP2R2A', 'PSMD5', 'MCM5', 'GMNN', 'PPP2CB', 'RRM2', 'PRIM1', 'MCM6', 'MCM3', 'CKS1B', 'MCM4', 'CDKN2A', 'POLE2', 'POLA1', 'PSMD10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LUAD
CORUM,CORUM:310,Cell cycle kinase complex CDC2,0.0025420346204337043,True,Cell cycle kinase complex CDC2,6,163,3,11081,0.018404907975460124,0.5,query_1,['CORUM:0000000'],"['CCNB2', 'CDK1', 'CCNB1']","[['CORUM'], ['CORUM'], ['CORUM']]",LUAD
GO:BP,GO:0000070,mitotic sister chromatid segregation,0.0025697993079859993,True,"""The cell cycle process in which replicated homologous chromosomes are organized and then physically separated and apportioned to two sets during the mitotic cell cycle. Each replicated chromosome, composed of two sister chromatids, aligns at the cell equator, paired with its homologous partner. One homolog of each morphologic type goes into each of the resulting chromosome sets."" [GOC:ai, GOC:jl]",134,803,33,11081,0.0410958904109589,0.2462686567164179,query_1,"['GO:0000819', 'GO:0140014', 'GO:1903047']","['SMC2', 'TRIP13', 'KNTC1', 'KIFC1', 'KIF2C', 'KIF22', 'KIF4A', 'CHMP1B', 'NCAPD2', 'NCAPH', 'KPNB1', 'CCNB1', 'LCMT1', 'SPAG5', 'NCAPG2', 'DLGAP5', 'NCAPD3', 'MAD2L1', 'POGZ', 'TTK', 'DSCC1', 'ZWILCH', 'MAPRE1', 'DYNC1LI1', 'NCAPG', 'KIF23', 'AURKB', 'CENPK', 'ZWINT', 'NDC80', 'RACGAP1', 'PLK1', 'CHMP7']","[['IDA', 'IBA', 'TAS'], ['IMP'], ['IDA', 'IBA'], ['IMP', 'NAS'], ['IMP'], ['IMP'], ['IMP'], ['IMP'], ['IDA', 'IMP', 'IBA', 'NAS'], ['IDA', 'IMP', 'IBA'], ['IMP'], ['IMP', 'IBA'], ['IMP'], ['IMP'], ['IBA'], ['NAS'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IMP', 'IBA'], ['IMP'], ['IBA', 'TAS'], ['IMP', 'IBA'], ['IMP', 'IBA'], ['IDA'], ['IMP'], ['IDA', 'IBA', 'NAS'], ['IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'TAS'], ['IBA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA'], ['IDA', 'IMP', 'TAS'], ['IMP']]",LUAD
REAC,REAC:R-HSA-69273,Cyclin A/B1/B2 associated events during G2/M transition,0.0029741836350631492,True,Cyclin A/B1/B2 associated events during G2/M transition,19,219,6,11081,0.0273972602739726,0.3157894736842105,query_1,['REAC:R-HSA-69275'],"['CCNB2', 'CDK1', 'CCNB1', 'PPME1', 'PPP2R2A', 'LCMT1']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LUAD
REAC,REAC:R-HSA-68877,Mitotic Prometaphase,0.0030035749567332197,True,Mitotic Prometaphase,168,163,13,11081,0.07975460122699386,0.07738095238095238,query_1,['REAC:R-HSA-68886'],"['CENPH', 'SMC2', 'CCNB2', 'KNTC1', 'KIF2C', 'CDC20', 'BIRC5', 'TUBB2B', 'CDK1', 'NCAPD2', 'NCAPH', 'SPC25', 'CCNB1']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LUAD
REAC,REAC:R-HSA-176187,Activation of ATR in response to replication stress,0.003017195801893151,True,Activation of ATR in response to replication stress,28,1664,17,11081,0.010216346153846154,0.6071428571428571,query_1,['REAC:R-HSA-69481'],"['CDC45', 'MCM2', 'MCM7', 'MCM5', 'CLSPN', 'CHEK1', 'MCM6', 'MCM3', 'MCM4', 'RAD1', 'RFC3', 'RAD9A', 'RFC5', 'RAD17', 'RFC2', 'ORC1', 'ATR']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LUAD
WP,WP:WP4584,Biomarkers for pyrimidine metabolism disorders,0.0030811623818539917,True,Biomarkers for pyrimidine metabolism disorders,13,507,6,11081,0.011834319526627219,0.46153846153846156,query_1,['WP:000000'],"['TYMS', 'DPYD', 'RRM2', 'UMPS', 'TK2', 'RRM1']","[['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP']]",LUAD
CORUM,CORUM:1452,MCM2-MCM6-MCM7 complex,0.0032662449832723656,True,MCM2-MCM6-MCM7 complex,3,57,2,11081,0.03508771929824561,0.6666666666666666,query_1,['CORUM:0000000'],"['MCM2', 'MCM7']","[['CORUM'], ['CORUM']]",LUAD
GO:BP,GO:0000819,sister chromatid segregation,0.0038127481269685628,True,"""The cell cycle process in which sister chromatids are organized and then physically separated and apportioned to two or more sets."" [GOC:ai, GOC:elh]",150,803,36,11081,0.0448318804483188,0.24,query_1,"['GO:0051276', 'GO:0098813']","['SMC2', 'TRIP13', 'ESCO2', 'KNTC1', 'KIFC1', 'KIF2C', 'KIF22', 'KIF4A', 'CHMP1B', 'NCAPD2', 'NCAPH', 'KPNB1', 'TOP2A', 'CCNB1', 'LCMT1', 'SPAG5', 'NCAPG2', 'DLGAP5', 'NCAPD3', 'MAD2L1', 'POGZ', 'TTK', 'DSCC1', 'ZWILCH', 'MAPRE1', 'DYNC1LI1', 'NCAPG', 'KIF23', 'AURKB', 'CENPK', 'ZWINT', 'NDC80', 'RACGAP1', 'PLK1', 'FEN1', 'CHMP7']","[['IDA', 'IBA', 'TAS'], ['IMP'], ['IBA'], ['IDA', 'IBA'], ['IMP', 'NAS'], ['IMP'], ['IMP'], ['IMP'], ['IMP'], ['IDA', 'IMP', 'IBA', 'NAS'], ['IDA', 'IMP', 'IBA'], ['IMP'], ['IBA'], ['IMP', 'IBA'], ['IMP'], ['IMP'], ['IBA'], ['NAS'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IMP', 'IBA'], ['IMP'], ['IBA', 'TAS'], ['IMP', 'IBA'], ['IMP', 'IBA'], ['IDA'], ['IMP'], ['IDA', 'IBA', 'NAS'], ['IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'TAS'], ['IBA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA'], ['IDA', 'IMP', 'TAS'], ['IMP'], ['IMP']]",LUAD
CORUM,CORUM:1003,RC complex (Replication competent complex),0.0040349631160313095,True,RC complex (Replication competent complex),9,3967,9,11081,0.002268716914544996,1.0,query_1,['CORUM:0000000'],"['POLA1', 'RFC1', 'RFC3', 'RFC5', 'RFC2', 'CCNA2', 'RFC4', 'POLA2', 'CDK2']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
CORUM,CORUM:5542,CCNB2-CDC2 complex,0.004178496008258469,True,CCNB2-CDC2 complex,2,111,2,11081,0.018018018018018018,1.0,query_1,['CORUM:0000000'],"['CCNB2', 'CDK1']","[['CORUM'], ['CORUM']]",LUAD
WP,WP:WP179,Cell cycle,0.004281577668482417,True,Cell cycle,93,57,6,11081,0.10526315789473684,0.06451612903225806,query_1,['WP:000000'],"['CDC45', 'YWHAZ', 'CCNB2', 'MCM2', 'CDC20', 'MCM7']","[['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP']]",LUAD
KEGG,KEGG:04110,Cell cycle,0.004294099627173688,True,Cell cycle,99,57,6,11081,0.10526315789473684,0.06060606060606061,query_1,['KEGG:00000'],"['CDC45', 'YWHAZ', 'CCNB2', 'MCM2', 'CDC20', 'MCM7']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LUAD
CORUM,CORUM:5464,IKBA-p50-p65 Nf(kappa)B complex,0.004318214650683147,True,IKBA-p50-p65 Nf(kappa)B complex,3,520,3,11081,0.0057692307692307696,1.0,query_1,['CORUM:0000000'],"['RELA', 'NFKB1', 'NFKBIA']","[['CORUM'], ['CORUM'], ['CORUM']]",LUAD
CORUM,CORUM:5492,IKBA-p50-p65 Nf(kappa)B complex,0.004318214650683147,True,IKBA-p50-p65 Nf(kappa)B complex,3,520,3,11081,0.0057692307692307696,1.0,query_1,['CORUM:0000000'],"['RELA', 'NFKB1', 'NFKBIA']","[['CORUM'], ['CORUM'], ['CORUM']]",LUAD
WP,WP:WP4016,DNA IR-damage and cellular response via ATR,0.0048956797120065535,True,DNA IR-damage and cellular response via ATR,66,1152,21,11081,0.018229166666666668,0.3181818181818182,query_1,['WP:000000'],"['CDC45', 'MCM2', 'RECQL5', 'BRCA1', 'CDK1', 'FANCI', 'TOPBP1', 'PPM1D', 'XPA', 'CLSPN', 'CHEK1', 'PCNA', 'PLK1', 'FEN1', 'RBBP8', 'FANCD2', 'PRKDC', 'MDC1', 'WRN', 'RAD9A', 'RAD17']","[['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP']]",LUAD
CORUM,CORUM:2791,MCM4-MCM6-MCM7 complex,0.005223694128611346,True,MCM4-MCM6-MCM7 complex,3,554,3,11081,0.005415162454873646,1.0,query_1,['CORUM:0000000'],"['MCM7', 'MCM6', 'MCM4']","[['CORUM'], ['CORUM'], ['CORUM']]",LUAD
GO:BP,GO:0009123,nucleoside monophosphate metabolic process,0.005900763471140658,True,"""The chemical reactions and pathways involving a nucleoside monophosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with phosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",31,486,11,11081,0.02263374485596708,0.3548387096774194,query_1,['GO:0006753'],"['XDH', 'ADSL', 'TYMS', 'PAICS', 'CAD', 'GMPR2', 'PFAS', 'GMPS', 'UMPS', 'AK9', 'NT5C1A']","[['IDA'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA'], ['IDA'], ['IDA', 'TAS', 'NAS'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA']]",LUAD
GO:BP,GO:0098813,nuclear chromosome segregation,0.005918480281473082,True,"""The process in which genetic material, in the form of nuclear chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. Nuclear chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles."" [GOC:dos]",173,282,23,11081,0.08156028368794327,0.1329479768786127,query_1,"['GO:0007059', 'GO:0022402']","['SMC2', 'TRIP13', 'ESCO2', 'KNTC1', 'KIFC1', 'KIF2C', 'PSMC3IP', 'KIF22', 'KIF4A', 'CHMP1B', 'NCAPD2', 'NCAPH', 'KPNB1', 'SPC25', 'TOP2A', 'CCNB1', 'SPC24', 'ECT2', 'LCMT1', 'SPAG5', 'NCAPG2', 'DLGAP5', 'NCAPD3']","[['IDA', 'IBA', 'TAS'], ['IMP', 'ISS'], ['IBA'], ['IDA', 'IBA'], ['IMP', 'NAS'], ['IMP'], ['IBA'], ['IMP'], ['IMP'], ['IMP'], ['IDA', 'IMP', 'IBA', 'NAS'], ['IDA', 'IMP', 'IBA'], ['IMP'], ['IDA'], ['IBA'], ['IMP', 'IBA'], ['IDA'], ['IMP'], ['IMP'], ['IMP'], ['IBA'], ['NAS'], ['IDA', 'IMP', 'IBA']]",LUAD
CORUM,CORUM:6756,RasGAP-AURKB-survivin complex,0.006089357013626151,True,RasGAP-AURKB-survivin complex,3,583,3,11081,0.005145797598627788,1.0,query_1,['CORUM:0000000'],"['BIRC5', 'RASA1', 'AURKB']","[['CORUM'], ['CORUM'], ['CORUM']]",LUAD
REAC,REAC:R-HSA-379726,Mitochondrial tRNA aminoacylation,0.006245081355972943,True,Mitochondrial tRNA aminoacylation,18,2858,15,11081,0.005248425472358292,0.8333333333333334,query_1,['REAC:R-HSA-379724'],"['TARS2', 'NARS2', 'HARS2', 'PARS2', 'VARS2', 'AARS2', 'RARS2', 'LARS2', 'YARS2', 'IARS2', 'DARS2', 'EARS2', 'WARS2', 'SARS2', 'MARS2']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LUAD
REAC,REAC:R-HSA-69620,Cell Cycle Checkpoints,0.0062783947971677715,True,Cell Cycle Checkpoints,211,57,9,11081,0.15789473684210525,0.04265402843601896,query_1,['REAC:R-HSA-1640170'],"['CDC45', 'CENPH', 'YWHAZ', 'CCNB2', 'MCM2', 'KNTC1', 'KIF2C', 'CDC20', 'MCM7']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LUAD
CORUM,CORUM:160,Condensin II,0.006597263544781787,True,Condensin II,5,282,3,11081,0.010638297872340425,0.6,query_1,['CORUM:0000000'],"['SMC2', 'NCAPG2', 'NCAPD3']","[['CORUM'], ['CORUM'], ['CORUM']]",LUAD
CORUM,CORUM:1098,DNA synthesome complex (13 subunits),0.006673672954556847,True,DNA synthesome complex (13 subunits),13,3592,11,11081,0.003062360801781737,0.8461538461538461,query_1,['CORUM:0000000'],"['TOP2A', 'PRIM1', 'POLA1', 'RFC1', 'PCNA', 'PRIM2', 'TOP1', 'POLD1', 'POLD2', 'POLA2', 'POLD3']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
REAC,REAC:R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,0.007148909947225044,True,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,77,709,18,11081,0.02538787023977433,0.23376623376623376,query_1,['REAC:R-HSA-141424'],"['CENPH', 'KNTC1', 'KIF2C', 'CDC20', 'BIRC5', 'SPC25', 'SPC24', 'ERCC6L', 'CLIP1', 'MAD2L1', 'PPP2CB', 'ZWILCH', 'MAPRE1', 'DYNC1LI1', 'AURKB', 'CENPK', 'ZWINT', 'NDC80']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LUAD
REAC,REAC:R-HSA-141424,Amplification of signal from the kinetochores,0.007148909947225044,True,Amplification of signal from the kinetochores,77,709,18,11081,0.02538787023977433,0.23376623376623376,query_1,['REAC:R-HSA-69618'],"['CENPH', 'KNTC1', 'KIF2C', 'CDC20', 'BIRC5', 'SPC25', 'SPC24', 'ERCC6L', 'CLIP1', 'MAD2L1', 'PPP2CB', 'ZWILCH', 'MAPRE1', 'DYNC1LI1', 'AURKB', 'CENPK', 'ZWINT', 'NDC80']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LUAD
GO:BP,GO:0009161,ribonucleoside monophosphate metabolic process,0.007725158536441587,True,"""The chemical reactions and pathways involving a ribonucleoside monophosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with phosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",26,486,10,11081,0.0205761316872428,0.38461538461538464,query_1,['GO:0009123'],"['XDH', 'ADSL', 'PAICS', 'CAD', 'GMPR2', 'PFAS', 'GMPS', 'UMPS', 'AK9', 'NT5C1A']","[['IDA'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA'], ['IDA'], ['IDA', 'TAS', 'NAS'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA']]",LUAD
CORUM,CORUM:2201,PCNA-RFC2-5 complex,0.008937137027900336,True,PCNA-RFC2-5 complex,5,2044,5,11081,0.002446183953033268,1.0,query_1,['CORUM:0000000'],"['PCNA', 'RFC3', 'RFC5', 'RFC2', 'RFC4']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
CORUM,CORUM:2810,RAD17-RFC complex,0.008937137027900336,True,RAD17-RFC complex,5,2044,5,11081,0.002446183953033268,1.0,query_1,['CORUM:0000000'],"['RFC3', 'RFC5', 'RAD17', 'RFC2', 'RFC4']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
CORUM,CORUM:266,RAD17-RFC complex,0.008937137027900336,True,RAD17-RFC complex,5,2044,5,11081,0.002446183953033268,1.0,query_1,['CORUM:0000000'],"['RFC3', 'RFC5', 'RAD17', 'RFC2', 'RFC4']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
CORUM,CORUM:2202,CHTF18-RFC2-5 complex,0.008937137027900336,True,CHTF18-RFC2-5 complex,5,2044,5,11081,0.002446183953033268,1.0,query_1,['CORUM:0000000'],"['RFC3', 'RFC5', 'RFC2', 'CHTF18', 'RFC4']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
CORUM,CORUM:270,RAD17-RFC complex,0.008937137027900336,True,RAD17-RFC complex,5,2044,5,11081,0.002446183953033268,1.0,query_1,['CORUM:0000000'],"['RFC3', 'RFC5', 'RAD17', 'RFC2', 'RFC4']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
CORUM,CORUM:277,RFC complex,0.008937137027900336,True,RFC complex,5,2044,5,11081,0.002446183953033268,1.0,query_1,['CORUM:0000000'],"['RFC1', 'RFC3', 'RFC5', 'RFC2', 'RFC4']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
CORUM,CORUM:279,RFC complex,0.008937137027900336,True,RFC complex,5,2044,5,11081,0.002446183953033268,1.0,query_1,['CORUM:0000000'],"['RFC1', 'RFC3', 'RFC5', 'RFC2', 'RFC4']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
CORUM,CORUM:2799,RFC complex,0.008937137027900336,True,RFC complex,5,2044,5,11081,0.002446183953033268,1.0,query_1,['CORUM:0000000'],"['RFC1', 'RFC3', 'RFC5', 'RFC2', 'RFC4']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
CORUM,CORUM:2199,CHTF18-RFC2-5 complex,0.008937137027900336,True,CHTF18-RFC2-5 complex,5,2044,5,11081,0.002446183953033268,1.0,query_1,['CORUM:0000000'],"['RFC3', 'RFC5', 'RFC2', 'CHTF18', 'RFC4']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
CORUM,CORUM:5543,CCNB1-CDC2 complex,0.00903663927879386,True,CCNB1-CDC2 complex,2,163,2,11081,0.012269938650306749,1.0,query_1,['CORUM:0000000'],"['CDK1', 'CCNB1']","[['CORUM'], ['CORUM']]",LUAD
REAC,REAC:R-HSA-69206,G1/S Transition,0.009151311855893038,True,G1/S Transition,109,706,22,11081,0.031161473087818695,0.2018348623853211,query_1,['REAC:R-HSA-453279'],"['CDC45', 'MCM2', 'DHFR', 'MCM7', 'TYMS', 'PTK6', 'CDK1', 'CCNB1', 'TK1', 'PSMD5', 'MCM5', 'GMNN', 'PPP2CB', 'RRM2', 'PRIM1', 'MCM6', 'MCM3', 'CKS1B', 'MCM4', 'POLE2', 'POLA1', 'PSMD10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LUAD
CORUM,CORUM:2804,CTF18-cohesion-RFC complex,0.009700233512807748,True,CTF18-cohesion-RFC complex,7,2044,6,11081,0.0029354207436399216,0.8571428571428571,query_1,['CORUM:0000000'],"['DSCC1', 'RFC3', 'RFC5', 'RFC2', 'CHTF18', 'RFC4']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
GO:BP,GO:1902969,mitotic DNA replication,0.009928448990294712,True,"""Any nuclear DNA replication that is involved in a mitotic cell cycle."" [GO_REF:0000060, GOC:TermGenie]",10,877,8,11081,0.009122006841505131,0.8,query_1,"['GO:0033260', 'GO:1903047']","['CDC45', 'MCM2', 'LIG1', 'MCM6', 'MCM3', 'MCM4', 'POLA1', 'GINS3']","[['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA']]",LUAD
CORUM,CORUM:1005,RC complex during G2/M-phase of cell cycle,0.010223136347552238,True,RC complex during G2/M-phase of cell cycle,13,2326,9,11081,0.003869303525365434,0.6923076923076923,query_1,['CORUM:0000000'],"['CDK1', 'CCNB1', 'POLA1', 'RFC1', 'RFC2', 'CCNA2', 'TOP1', 'POLE', 'POLD1']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LUAD
